"","id","URM","URM2","day0","day","homeavoid.x","curraffect","e.excited","e.enthus","e.nerv","e.fear","e.hostile","e.uncertain","e.calm","e.peace","e.indiff","e.homesick","e.guilty","e.happy","e.shame","e.slug","e.sleepy","e.proud","neg.m.x","pos.m.x","er.accept","er.distractbusy","er.rumin","er.prob","er.socsupp","er.benfind","er.conseq","er.selfblame","er.otherblame","er.posfocus","er.beh","er.savor","er.perspect","er.distractonline","er.suppress1","er.suppress2","er.avoid","iof.day","WUcon_hrs","WUcon_mode","WUcon_mode_txt","WUcon_mode_3","WUcon_mode_4","WUcon_mode_5","WUcon_mode_5_txt","famcon","fambff_modes_1","fambff_modes_2","fambff_modes_3","fambff_modes_4","fambff_modes_5","fambff_modes_5_txt","famcon_me","me_famcon","interact","express","suppress","avoid.home","avoid.h_acad","avoid.h_soc","avoid.h_money","avoid.college","avoid.c_acad","avoid.c_soc","avoid.c_money","firstgen","gender","iof.day.y","neg.m.y","pos.m.y","homeavoid.y","er.avoid.y","filter_$","min","missincases","completecases","complete","iof.x.pc","duration.exp","duration","StartDate","EndDate","Date_analysis"
"412",59,0,0,5,6,1,NA,1,4,4,4,1,4,3,3,1,3,1,3,1,5,4,4,2.875,3,2,3,5,4,4,5,2,1,2,4,5,1,4,2,4,3,1,6,4,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",0.5,0.5,1,4,2,1,1,1,1,1,1,1,1,0,1,5,2.875,2.66666666666667,1.5,3,0,1,0,1,1,0.142857142857143,1,222,"4/15/2017 17:20","4/15/2017 17:24","Saturday, April 15th"
"413",59,0,0,6,7,1,8,4,4,2,3,1,NA,2,2,1,2,1,5,1,1,2,5,1.625,3.66666666666667,1,1,1,1,4,3,1,1,1,4,5,1,4,3,1,1,1,6,5,1,NA,1,NA,NA,"",2,1,NA,1,NA,NA,"",0.5,0.5,1,2,5,1,1,1,1,1,1,1,1,0,1,5,2.875,2.66666666666667,1.5,3,0,1,0,1,1,0.142857142857143,1,401,"4/16/2017 21:15","4/16/2017 21:22","Sunday, April 16th"
"414",60,0,1,0,1,1.5,6,2,3,2,1,1,4,4,4,1,1,1,3,1,3,3,3,1.625,3.16666666666667,5,4,2,4,4,4,3,1,1,4,3,3,4,3,1,4,2,6,2,1,NA,NA,NA,NA,"",2,NA,1,1,NA,NA,"",0.5,1.5,1,3,3,1,1,1,3,1,1,1,3,0,1,6,1.625,3.16666666666667,1.5,2,1,1,0,1,0,-0.25,1,326,"4/10/2017 19:26","4/10/2017 19:31","Monday, April 10th"
"415",60,0,1,1,2,1.25,6,3,3,1,2,1,1,4,3,2,1,1,4,1,2,3,1,1.5,3,4,4,3,4,4,4,3,1,1,3,4,3,4,3,2,3,1,7,3,1,NA,1,NA,NA,"",1,NA,1,1,NA,NA,"",1,0,1,2,4,1,1,1,2,1,1,1,2,0,1,6,1.625,3.16666666666667,1.5,2,0,1,0,1,0,0.75,1,268,"4/11/2017 19:45","4/11/2017 19:49","Tuesday, April 11th"
"416",60,0,1,2,3,1.25,7,2,4,1,1,1,2,3,4,1,1,1,4,1,2,2,1,1.25,3,3,5,3,4,4,4,3,1,1,5,4,4,4,3,1,3,1,6,3,1,NA,1,NA,NA,"",1,NA,1,1,NA,NA,"",0,1,1,1,4,1,1,1,2,1,1,1,2,0,1,6,1.625,3.16666666666667,1.5,2,0,1,0,1,0,-0.25,1,201,"4/12/2017 17:48","4/12/2017 17:51","Wednesday, April 12th"
"417",60,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.625,3.16666666666667,1.5,2,0,1,1,0,0,NA,NA,NA,"","",""
"418",60,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.625,3.16666666666667,1.5,2,0,1,1,0,0,NA,NA,NA,"","",""
"419",60,0,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.625,3.16666666666667,1.5,2,0,1,1,0,0,NA,NA,NA,"","",""
"420",60,0,1,6,7,1,8,4,3,1,1,1,2,2,2,1,1,1,4,1,1,2,4,1.125,3.16666666666667,4,4,3,4,5,4,2,2,2,4,4,4,3,3,2,3,1,6,10,1,NA,1,NA,NA,"",1,NA,1,1,NA,NA,"",1,0,1,2,4,1,1,1,1,1,1,1,2,0,1,6,1.625,3.16666666666667,1.5,2,0,1,0,1,0,-0.25,1,599,"4/16/2017 23:50","4/17/2017 0:00","Sunday, April 16th"
"421",61,0,0,0,1,1,7,3,4,2,1,2,4,3,2,3,2,1,3,2,1,2,3,1.625,3,4,4,1,3,3,5,4,2,3,3,3,2,4,2,3,2,4,5,3,1,NA,NA,NA,NA,"",2,NA,NA,NA,1,NA,"",0,2,1,3,3,1,1,1,1,1,1,1,1,0,2,5,1.625,3,1,4,1,1,0,1,0,0.25,1,281,"4/10/2017 21:39","4/10/2017 21:44","Monday, April 10th"
"422",61,0,0,1,2,1,4,3,2,3,1,3,3,2,2,2,1,1,3,3,3,3,2,2.25,2.33333333333333,4,4,2,4,2,4,3,3,4,3,4,2,4,3,3,2,3,4,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,1,1,1,1,0,2,5,1.625,3,1,4,0,1,0,1,0,-0.75,1,327,"4/11/2017 17:37","4/11/2017 17:42","Tuesday, April 11th"
"423",61,0,0,2,3,1,8,4,4,2,1,2,3,3,3,3,2,2,4,2,2,3,3,2,3.5,4,4,1,4,4,4,4,2,4,4,4,4,4,4,3,2,3,5,4,1,NA,NA,NA,NA,"",1,NA,1,NA,1,NA,"",0.5,0.5,1,3,3,1,1,1,1,1,1,1,1,0,2,5,1.625,3,1,4,0,1,0,1,0,0.25,1,199,"4/12/2017 22:11","4/12/2017 22:14","Wednesday, April 12th"
"424",61,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.625,3,1,4,0,1,1,0,0,NA,NA,NA,"","",""
"425",61,0,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.625,3,1,4,0,1,1,0,0,NA,NA,NA,"","",""
"426",61,0,0,5,6,1,6,3,4,1,3,3,3,4,3,2,2,1,3,2,3,3,3,2.25,3.33333333333333,4,3,1,3,3,4,2,3,3,4,3,3,4,3,3,2,3,5,3,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,"",0,1,1,3,3,1,1,1,1,1,1,1,1,0,2,5,1.625,3,1,4,0,1,0,1,0,0.25,1,229,"4/15/2017 20:28","4/15/2017 20:32","Saturday, April 15th"
"427",61,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.625,3,1,4,0,1,1,0,0,NA,NA,NA,"","",""
"428",62,1,1,0,1,1,4,1,1,1,1,1,1,3,1,1,2,1,3,1,2,3,1,1.5,1.66666666666667,2,2,1,3,2,1,1,1,1,2,2,2,3,3,1,1,1,4,3,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0.25,0.25,1,3,5,1,1,1,1,1,1,1,1,0,1,4,1.5,1.66666666666667,1,1,1,1,0,1,0,0,1,361,"4/10/2017 21:41","4/10/2017 21:47","Monday, April 10th"
"429",62,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.5,1.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"430",62,1,1,2,3,2,5,3,2,1,1,1,1,2,2,2,2,1,3,1,2,2,2,1.375,2.33333333333333,2,2,2,1,2,2,2,2,1,2,3,1,3,3,2,1,2,4,4,1,NA,1,NA,NA,"",2,NA,1,NA,1,NA,"",0.5,1.5,1,5,3,2,3,2,1,1,2,1,1,0,1,4,1.5,1.66666666666667,1,1,0,1,0,1,0,0,1,213,"4/13/2017 4:19","4/13/2017 4:22","Wednesday, April 12th"
"431",62,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.5,1.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"432",62,1,1,4,5,1.75,NA,2,2,1,1,1,1,2,2,1,1,1,3,1,2,2,1,1.25,2,2,2,1,2,1,2,2,2,1,2,3,1,2,3,2,2,2,4,2,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,2,2,2,1,1,2,1,1,0,1,4,1.5,1.66666666666667,1,1,0,1,0,1,0,0,0,670,"4/14/2017 18:20","4/14/2017 18:31","Friday, April 14th"
"433",62,1,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.5,1.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"434",62,1,1,6,7,1.75,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,3,3,2,1.625,1.5,3,2,1,2,2,1,1,2,2,2,2,1,2,3,2,2,2,4,3,1,NA,1,NA,NA,"",2,NA,1,NA,NA,NA,"",1.5,0.5,1,3,3,2,2,2,1,1,1,1,1,0,1,4,1.5,1.66666666666667,1,1,0,1,0,1,0,0,1,186,"4/16/2017 18:13","4/16/2017 18:16","Sunday, April 16th"
"435",63,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,NA,1,0,0,NA,NA,NA,"","",""
"436",63,0,1,1,2,1.5,5,2,2,2,1,2,3,3,2,3,1,1,2,1,4,4,2,2,2.16666666666667,4,2,3,3,1,2,2,2,1,4,3,4,4,2,4,3,1,2,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,5,1,2,2,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.833333333333333,0,9291,"4/11/2017 17:04","4/11/2017 19:39","Tuesday, April 11th"
"437",63,0,1,2,3,1.5,6,3,2,2,1,1,2,3,3,2,1,1,4,1,2,3,3,1.5,3,4,3,1,4,3,3,2,1,1,4,NA,3,4,2,2,3,1,3,3,1,NA,1,NA,NA,"",2,NA,1,1,1,NA,"",0,2,1,1,5,1,2,2,1,1,2,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.166666666666667,0,2962,"4/12/2017 19:05","4/12/2017 19:54","Wednesday, April 12th"
"438",63,0,1,3,4,1.5,6,4,2,3,2,1,2,4,3,1,1,1,4,1,1,2,2,1.5,3.16666666666667,4,2,4,2,3,3,3,1,2,4,4,4,4,2,2,4,1,2,4,1,NA,1,NA,NA,"",1,NA,1,1,1,NA,"",0.5,0.5,1,3,2,1,2,2,1,1,2,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.833333333333333,1,581,"4/13/2017 18:22","4/13/2017 18:32","Thursday, April 13th"
"439",63,0,1,4,5,1.75,6,3,3,3,2,1,2,3,3,1,1,1,4,1,3,4,2,2,3,4,3,2,3,4,3,3,2,1,4,4,3,3,1,2,3,1,3,4,1,NA,1,NA,NA,"",0.5,NA,1,1,NA,NA,"",0.5,0.5,1,3,3,2,2,2,1,1,2,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.166666666666667,0,1050,"4/14/2017 19:41","4/14/2017 19:58","Friday, April 14th"
"440",63,0,1,5,6,1.5,5,2,2,2,1,1,2,2,3,3,2,1,3,1,2,3,2,1.625,2.33333333333333,3,4,3,4,2,3,2,1,3,3,3,3,3,1,2,3,1,3,6,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,1,2,2,1,1,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.166666666666667,1,196,"4/15/2017 17:09","4/15/2017 17:12","Saturday, April 15th"
"441",63,0,1,6,7,1.5,6,2,2,2,2,1,2,2,3,3,2,1,3,1,2,2,2,1.625,2.33333333333333,3,3,3,4,3,4,3,3,1,4,2,3,4,2,2,3,1,4,2,1,NA,NA,NA,NA,"",2,NA,1,1,1,NA,"",1,1,1,4,4,1,2,2,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,1.16666666666667,1,242,"4/16/2017 17:03","4/16/2017 17:07","Sunday, April 16th"
"442",64,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"443",64,0,0,1,2,1,4,2,2,4,4,1,3,2,3,3,1,2,3,1,4,4,3,2.625,2.5,4,4,4,2,2,1,2,2,1,2,2,1,3,4,5,5,3,3,8,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,4,2,1,1,1,1,2,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-2,1,410,"4/12/2017 11:18","4/12/2017 11:25","Tuesday, April 11th"
"444",64,0,0,2,3,1.75,4,2,3,4,2,2,4,3,3,3,1,1,3,1,4,4,2,2.375,2.66666666666667,4,5,4,2,2,2,2,2,1,3,4,2,1,5,5,5,1,5,3,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0.5,0,1,5,1,2,1,3,1,2,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,238,"4/12/2017 17:24","4/12/2017 17:28","Wednesday, April 12th"
"445",64,0,0,3,4,1.5,6,3,3,3,2,1,2,3,3,3,1,1,4,1,2,2,2,1.625,3,3,4,3,2,2,1,2,2,1,3,4,2,2,3,5,4,1,5,7,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,1,2,1,2,1,2,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,282,"4/13/2017 19:33","4/13/2017 19:38","Thursday, April 13th"
"446",64,0,0,4,5,1.5,8,3,4,3,2,1,2,3,3,3,1,1,3,1,2,2,3,1.625,3.16666666666667,3,3,4,3,1,1,2,2,1,3,3,2,1,2,4,4,1,5,2,NA,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.5,1,4,2,2,1,2,1,2,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,204,"4/14/2017 18:29","4/14/2017 18:33","Friday, April 14th"
"447",64,0,0,5,6,1.5,7,3,3,3,2,1,2,2,3,1,1,1,3,1,2,2,2,1.625,2.66666666666667,3,5,4,2,1,1,1,2,2,3,4,3,1,1,4,3,2,6,11,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",1,0,1,3,2,2,1,2,1,1,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,215,"4/15/2017 17:51","4/15/2017 17:54","Saturday, April 15th"
"448",64,0,0,6,7,1.5,8,3,4,2,3,1,2,3,3,2,1,2,4,1,2,2,2,1.75,3.16666666666667,3,2,4,2,1,1,1,1,1,1,3,3,1,2,4,4,1,6,8,1,NA,1,NA,NA,"",1.5,1,NA,1,NA,NA,"",0.75,0.75,1,3,3,2,1,2,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,443,"4/16/2017 18:30","4/16/2017 18:38","Sunday, April 16th"
"449",65,0,1,0,1,1,7,2,1,2,1,1,2,2,2,2,2,1,3,1,2,3,1,1.625,1.83333333333333,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,4,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,1,1,0,1,1,0.142857142857143,1,199,"4/10/2017 17:13","4/10/2017 17:16","Monday, April 10th"
"450",65,0,1,1,2,1,7,2,2,1,1,1,2,2,2,3,2,1,2,1,1,2,2,1.25,2,2,2,2,3,2,2,2,1,1,3,2,1,3,1,1,2,1,3,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,-0.857142857142857,1,270,"4/11/2017 17:56","4/11/2017 18:00","Tuesday, April 11th"
"451",65,0,1,2,3,1,7,2,2,2,1,1,2,2,2,3,2,1,2,1,2,2,1,1.5,1.83333333333333,3,2,2,3,2,2,2,1,1,3,2,2,3,1,1,2,1,4,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,0.142857142857143,0,735,"4/12/2017 17:03","4/12/2017 17:15","Wednesday, April 12th"
"452",65,0,1,3,4,1,7,2,2,2,1,1,2,2,2,3,2,1,3,1,2,2,2,1.5,2.16666666666667,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,4,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,0.142857142857143,1,124,"4/13/2017 18:19","4/13/2017 18:21","Thursday, April 13th"
"453",65,0,1,4,5,1,7,3,3,2,1,1,2,2,2,2,2,1,3,1,2,2,1,1.5,2.33333333333333,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,4,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,0.142857142857143,0,728,"4/14/2017 17:17","4/14/2017 17:29","Friday, April 14th"
"454",65,0,1,5,6,1,7,2,2,1,1,1,2,2,2,2,2,1,3,1,2,2,1,1.375,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,3,1,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,"",0.5,0.5,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,0.142857142857143,1,148,"4/15/2017 17:45","4/15/2017 17:47","Saturday, April 15th"
"455",65,0,1,6,7,1,7,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,1,1,1,1,1,1,1,1,0,1,4,1.625,1.83333333333333,1,1,0,1,0,1,1,0.142857142857143,0,81,"4/16/2017 17:25","4/16/2017 17:26","Sunday, April 16th"
